SSQ,centerX,centerY,x,y,originalID,mappedID,assignedID
67.22162966837273,189.24248496150815,183.22856194174602,181.59831750219305,256.4443435544009,2,0,0
119.37342586660002,189.24248496150815,183.22856194174602,78.37625360062114,132.1810422995291,1,0,0
285.2449368081683,189.24248496150815,183.22856194174602,-7.347546555891188,-22.996580350683434,0,0,0
270.5195864847372,189.24248496150815,183.22856194174602,386.3885506809331,367.86741504509587,4,0,0
272.986143640308,189.24248496150815,183.22856194174602,8.740848494436559,-20.699108048396646,0,0,0
71.79790118648934,189.24248496150815,183.22856194174602,187.12060859082527,260.93481779889237,2,0,0
101.46031969231626,189.24248496150815,183.22856194174602,229.93491192435363,279.3130869544403,3,0,0
261.3885182619025,189.24248496150815,183.22856194174602,11.827255425069488,-8.103783317193383,0,0,0
104.58604754459756,189.24248496150815,183.22856194174602,229.0662017552184,283.24861304543253,3,0,0
66.26105881397223,189.24248496150815,183.22856194174602,148.9195587453869,245.9295224111836,2,0,0
65.1773021831832,189.24248496150815,183.22856194174602,222.76191833273072,241.06134689749985,2,0,0
248.81646201096473,189.24248496150815,183.22856194174602,376.4492534665387,346.00790249463233,4,0,0
275.39703318040597,189.24248496150815,183.22856194174602,12.220651114310357,-26.627430309252627,0,0,0
234.88351560764303,189.24248496150815,183.22856194174602,8.358354514582096,32.42833872913999,0,0,0
261.9350502573979,189.24248496150815,183.22856194174602,399.7628126094458,336.6293529013736,4,0,0
30.80421653416168,189.24248496150815,183.22856194174602,200.7529637486956,214.5761601309758,2,0,0
272.6967391459797,189.24248496150815,183.22856194174602,4.705059865376521,-16.895504616441706,0,0,0
244.6225040089117,189.24248496150815,183.22856194174602,30.212093743441336,-1.613822054286394,0,0,0
31.55934296363827,189.24248496150815,183.22856194174602,187.73096778440748,220.47900957492365,2,0,0
118.06986206490488,189.24248496150815,183.22856194174602,247.45895627989702,288.31290825318126,3,0,0
146.06719714861424,189.24248496150815,183.22856194174602,71.41810922737629,95.25286454169887,1,0,0
45.91619520776637,189.24248496150815,183.22856194174602,174.78453388663362,234.3755700827602,2,0,0
246.00359749967222,189.24248496150815,183.22856194174602,16.542851238024383,8.318070274114586,0,0,0
297.0034108835843,189.24248496150815,183.22856194174602,-13.748498547139983,-33.04351036352569,0,0,0
155.05165235620424,189.24248496150815,183.22856194174602,300.72119102638294,290.4180601225575,3,0,0
55.70393443543886,189.24248496150815,183.22856194174602,178.32455272727535,244.73013228243948,2,0,0
282.1622936363973,189.24248496150815,183.22856194174602,390.3909504468713,380.8131109431655,4,0,0
22.85523305816821,189.24248496150815,183.22856194174602,198.47903341037954,206.26555161025215,2,0,0
129.48807561331031,189.24248496150815,183.22856194174602,253.24604684311277,298.16775078227744,3,0,0
272.86604344740994,189.24248496150815,183.22856194174602,1.172188279297969,-14.009463308423246,0,0,0
138.6863028759952,189.24248496150815,183.22856194174602,96.35602540450405,81.13581078734887,1,0,0
239.43080836995856,189.24248496150815,183.22856194174602,371.35205290551903,337.3527956906908,4,0,0
103.00852526717195,189.24248496150815,183.22856194174602,87.67219821296555,150.77512699854674,1,0,0
283.9528265127802,189.24248496150815,183.22856194174602,6.974106746576533,-33.38629733864957,0,0,0
278.55113777084347,189.24248496150815,183.22856194174602,-29.541417963055082,9.465756754707305,0,0,0
281.36528597207626,189.24248496150815,183.22856194174602,416.33361038011094,346.81297884502624,4,0,0
265.98363593146007,189.24248496150815,183.22856194174602,407.5662278604635,332.14072229654806,4,0,0
267.06540405508446,189.24248496150815,183.22856194174602,390.7956886929831,357.28955555585503,4,0,0
102.3818195840833,189.24248496150815,183.22856194174602,229.58707520304856,280.5273425751859,3,0,0
119.47360098502969,189.24248496150815,183.22856194174602,237.7835227221636,295.5331128953819,3,0,0
120.16926836766021,189.24248496150815,183.22856194174602,89.44699197574349,114.10481002589073,1,0,0
125.24007275455119,189.24248496150815,183.22856194174602,271.51111961528574,278.07528202533706,3,0,0
124.98487408093526,189.24248496150815,183.22856194174602,259.3759993068644,288.35245687025514,3,0,0
50.832839710174625,189.24248496150815,183.22856194174602,178.78884055883088,239.8810717016848,2,0,0
118.499704962072,189.24248496150815,183.22856194174602,101.09570764662816,103.82366782245471,1,0,0
114.18475267676057,189.24248496150815,183.22856194174602,233.33724075585562,291.8450095471994,3,0,0
130.36194653122453,189.24248496150815,183.22856194174602,91.68711984686465,96.42868489600427,1,0,0
78.29560055830024,189.24248496150815,183.22856194174602,207.82040187623795,263.57580505028955,3,0,0
94.89129384883019,189.24248496150815,183.22856194174602,121.00398679676717,117.6012964151704,1,0,0
78.319886852683,189.24248496150815,183.22856194174602,194.38504405345185,266.7636922760763,2,0,0
71.00284145046753,189.24248496150815,183.22856194174602,211.06507728184584,254.56117989458699,2,0,0
130.5672130171039,189.24248496150815,183.22856194174602,90.71905561166895,97.10243745978815,1,0,0
303.96079029784295,189.24248496150815,183.22856194174602,417.53509838192457,382.8725679029161,4,0,0
259.2109017894209,189.24248496150815,183.22856194174602,13.339707107054897,-6.533071759554596,0,0,0
280.86308897106625,189.24248496150815,183.22856194174602,-4.650155003468546,-19.52931022498014,0,0,0
135.30158971451684,189.24248496150815,183.22856194174602,282.2173149674861,281.4799337211333,3,0,0
111.92582683453095,189.24248496150815,183.22856194174602,245.17068550385497,282.4656797212343,3,0,0
292.9685369209749,189.24248496150815,183.22856194174602,412.20421174374167,372.0011110872549,4,0,0
276.68326551703143,189.24248496150815,183.22856194174602,5.683172735128852,-22.96322699893595,0,0,0
126.57999370937975,189.24248496150815,183.22856194174602,95.60652203716917,97.89220893331348,1,0,0
148.20484843308674,189.24248496150815,183.22856194174602,84.11376098962373,79.05658145613505,1,0,0
48.494248272845226,189.24248496150815,183.22856194174602,199.04610871252834,235.08457620637247,2,0,0
290.7645430366359,189.24248496150815,183.22856194174602,399.14249974373416,383.9863961632269,4,0,0
105.57660680985781,189.24248496150815,183.22856194174602,112.4326517745088,110.9203360566435,1,0,0
163.90259067777595,189.24248496150815,183.22856194174602,48.9515417578154,95.25450125395724,1,0,0
236.4943254305269,189.24248496150815,183.22856194174602,19.969298243961244,18.140238402039657,0,0,0
32.593645565453684,189.24248496150815,183.22856194174602,213.7869348856136,200.5796616060666,2,0,0
142.33916080793918,189.24248496150815,183.22856194174602,294.59498208851664,277.88760419094643,3,0,0
143.86106060054283,189.24248496150815,183.22856194174602,87.97524914841556,81.43334268215875,1,0,0
103.74306766901431,189.24248496150815,183.22856194174602,258.2601707096473,260.88661783418854,3,0,0
240.94135593612305,189.24248496150815,183.22856194174602,11.522144697214921,20.216915069303575,0,0,0
25.849208158738243,189.24248496150815,183.22856194174602,189.5009838571611,214.31913317750386,2,0,0
148.08524849719674,189.24248496150815,183.22856194174602,269.228000952749,309.79677693101576,3,0,0
58.76827839841117,189.24248496150815,183.22856194174602,216.69930458549285,237.5479704966855,2,0,0
54.60764894483697,189.24248496150815,183.22856194174602,197.6035279108234,241.92412955116026,2,0,0
156.4713459339075,189.24248496150815,183.22856194174602,289.25200681002804,304.3177265933679,3,0,0
109.68125886201022,189.24248496150815,183.22856194174602,265.9812981237988,261.2283391270237,3,0,0
238.56416017336824,189.24248496150815,183.22856194174602,16.945515220142735,18.178734002383013,0,0,0
99.69359526895519,189.24248496150815,183.22856194174602,245.39775184075827,267.1771034885196,3,0,0
107.17504712129761,189.24248496150815,183.22856194174602,100.98139054753545,120.52644954688522,1,0,0
43.71345746937367,189.24248496150815,183.22856194174602,182.39093304517405,232.94791645186606,2,0,0
95.87294135623888,189.24248496150815,183.22856194174602,235.74756406319466,269.4508093453531,3,0,0
54.61867718488633,189.24248496150815,183.22856194174602,183.88636547265986,243.85720085330365,2,0,0
302.6151475076287,189.24248496150815,183.22856194174602,410.49545312326967,389.0566177793581,4,0,0
128.7557805419129,189.24248496150815,183.22856194174602,258.23116759159575,293.8974426495717,3,0,0
54.2533152843991,189.24248496150815,183.22856194174602,180.51190346805967,243.42774113037535,2,0,0
97.94755052308089,189.24248496150815,183.22856194174602,224.55111211149404,278.04659241685135,3,0,0
112.70643098519115,189.24248496150815,183.22856194174602,250.44023754354592,279.7152999294203,3,0,0
120.44406952611017,189.24248496150815,183.22856194174602,245.76045840071524,292.18196139914704,3,0,0
251.26128948255885,189.24248496150815,183.22856194174602,373.9773593545081,352.78798895970215,4,0,0
275.5313240050417,189.24248496150815,183.22856194174602,-14.965295681072552,-2.1646865565862115,0,0,0
111.94198020155876,189.24248496150815,183.22856194174602,237.34983682626108,287.23174221107064,3,0,0
287.7842206822001,189.24248496150815,183.22856194174602,389.44404518706256,389.97846116797155,4,0,0
124.58783857450292,189.24248496150815,183.22856194174602,101.26769144868523,95.40994674215636,1,0,0
119.6543792058421,189.24248496150815,183.22856194174602,269.2937879170298,272.3685779826456,3,0,0
291.57419352878424,189.24248496150815,183.22856194174602,-29.664914076007864,-9.985721377451204,0,0,0
255.187245734356,189.24248496150815,183.22856194174602,0.7445824840132105,10.860513824410516,0,0,0
275.30677759361424,189.24248496150815,183.22856194174602,-17.78570574197818,1.1279294998006284,0,0,0
268.28374532317287,189.24248496150815,183.22856194174602,402.83733325526214,343.3468507880377,4,0,0
59.23890583369072,189.24248496150815,183.22856194174602,205.9612641718924,243.9459785765267,2,0,0
50.75833062499244,189.24248496150815,183.22856194174602,233.87841543545608,192.55918044070924,2,0,0
102.23324205755377,189.24248496150815,183.22856194174602,143.23866959297956,95.15505598434643,1,0,0
42.543950760064135,189.24248496150815,183.22856194174602,200.10412067841284,228.29633577804185,2,0,0
56.322290921428575,189.24248496150815,183.22856194174602,213.2950949885751,236.86815078553596,2,0,0
294.7698924630359,189.24248496150815,183.22856194174602,416.32905613286226,369.6682289963524,4,0,0
141.5706815641183,189.24248496150815,183.22856194174602,281.2325403385417,291.4064614744131,3,0,0
249.34762270915311,189.24248496150815,183.22856194174602,7.649278618697527,12.194038996933696,0,0,0
113.38776151107052,189.24248496150815,183.22856194174602,253.24598751637825,278.42961730913015,3,0,0
28.032937699998396,189.24248496150815,183.22856194174602,182.66061181832583,217.26966870781592,2,0,0
92.68230131520443,189.24248496150815,183.22856194174602,145.7874653236472,104.4593895879814,1,0,0
103.264066725443,189.24248496150815,183.22856194174602,235.9356118487529,278.0424532429047,3,0,0
221.09254481696834,189.24248496150815,183.22856194174602,21.259796367012814,38.74985274371396,0,0,0
266.01150198208984,189.24248496150815,183.22856194174602,-1.4279346780219273,-2.2362278054232685,0,0,0
140.35895868376272,189.24248496150815,183.22856194174602,248.37056626907093,313.5692984612878,3,0,0
293.7300262263703,189.24248496150815,183.22856194174602,417.89336767904365,365.9053199190072,4,0,0
250.81107994547602,189.24248496150815,183.22856194174602,363.92496242177623,363.1821546087065,4,0,0
58.70030527587534,189.24248496150815,183.22856194174602,210.45234268892293,241.24817312454084,2,0,0
227.76215703045992,189.24248496150815,183.22856194174602,43.94326248474877,9.033701795030701,0,0,0
261.82992796308,189.24248496150815,183.22856194174602,390.81691734577635,348.8106079616916,4,0,0
289.84499078604216,189.24248496150815,183.22856194174602,410.1512535004416,369.56500363157875,4,0,0
312.0369822665369,189.24248496150815,183.22856194174602,424.37699176141444,387.269031407977,4,0,0
247.49433825441676,189.24248496150815,183.22856194174602,391.69875037942984,322.6352433884492,4,0,0
176.89212287753514,189.24248496150815,183.22856194174602,62.208965172473654,60.22667068308835,1,0,0
255.88029260824538,189.24248496150815,183.22856194174602,18.368858041459468,-6.451158714496608,0,0,0
102.87830166081929,189.24248496150815,183.22856194174602,107.24839854467677,119.88140277005738,1,0,0
83.82240906556923,189.24248496150815,183.22856194174602,245.47818197628925,245.37786655912996,2,0,0
145.86057560213223,189.24248496150815,183.22856194174602,92.6716479309339,74.89759946231447,1,0,0
68.28700350806893,189.24248496150815,183.22856194174602,201.85893922621253,254.93893760812716,2,0,0
52.77803547988788,189.24248496150815,183.22856194174602,222.77270830385993,224.1964764018003,2,0,0
51.81147349662502,189.24248496150815,183.22856194174602,210.87804238424374,233.05954804373005,2,0,0
292.4497589412157,189.24248496150815,183.22856194174602,417.4561796620306,364.3546907092955,4,0,0
271.3858023888336,189.24248496150815,183.22856194174602,2.5726931755254863,-13.275935974843058,0,0,0
261.9908538836252,189.24248496150815,183.22856194174602,1.682672406996892,0.3501941931770889,0,0,0
128.46264912686976,189.24248496150815,183.22856194174602,284.9627094235684,267.68236931149977,3,0,0
240.40003584359462,189.24248496150815,183.22856194174602,35.31432398679877,-0.2662363254258253,0,0,0
82.36823237625087,189.24248496150815,183.22856194174602,218.40039658244655,263.72380982079943,2,0,0
237.82657428053116,189.24248496150815,183.22856194174602,41.03878067155963,-1.3973470158348043,0,0,0
128.37202514016064,189.24248496150815,183.22856194174602,71.81057976979983,125.48191652522524,1,0,0
259.92810726719506,189.24248496150815,183.22856194174602,-4.28839066482848,9.242447648594931,0,0,0
109.21087582419571,189.24248496150815,183.22856194174602,257.54646921172247,269.26663167547866,3,0,0
36.03981764074409,189.24248496150815,183.22856194174602,201.5135417133246,220.29933557986692,2,0,0
109.20635232206055,189.24248496150815,183.22856194174602,120.29124468225767,99.99607616166608,1,0,0
285.5645755492434,189.24248496150815,183.22856194174602,-6.294032003904984,-24.365364128199797,0,0,0
98.94109950241345,189.24248496150815,183.22856194174602,119.67911702461124,113.40839486035026,1,0,0
155.51044946464125,189.24248496150815,183.22856194174602,74.69260986040292,77.8717213002531,1,0,0
98.41468280746365,189.24248496150815,183.22856194174602,242.22386161606866,268.01433531701616,3,0,0
281.7231437326588,189.24248496150815,183.22856194174602,-23.028980700324528,-2.657894970025013,0,0,0
263.04343703596504,189.24248496150815,183.22856194174602,7.83125831338183,-6.787195565684275,0,0,0
136.75641998633225,189.24248496150815,183.22856194174602,78.33354541385204,101.49652257524822,1,0,0
106.38912815663461,189.24248496150815,183.22856194174602,233.4636942413394,283.02456252844615,3,0,0
256.55125327492874,189.24248496150815,183.22856194174602,24.474158990001296,-12.29060190110037,0,0,0
304.6920661383242,189.24248496150815,183.22856194174602,408.2114859471341,394.7173960178868,4,0,0
262.43127469846473,189.24248496150815,183.22856194174602,394.7234826464758,344.6132430080631,4,0,0
280.3599245514334,189.24248496150815,183.22856194174602,-13.069872348654672,-10.928971519236534,0,0,0
297.398547416542,189.24248496150815,183.22856194174602,402.0326022020567,390.6641520463417,4,0,0
106.31629698824123,189.24248496150815,183.22856194174602,213.2862258236938,291.2213643790217,3,0,0
271.68324293062415,189.24248496150815,183.22856194174602,398.63112488804086,354.8127732546317,4,0,0
71.61234409990641,189.24248496150815,183.22856194174602,223.3202076686857,248.58039670761664,2,0,0
302.20481492566756,189.24248496150815,183.22856194174602,430.41420989773553,363.1016394769797,4,0,0
60.195684777724274,189.24248496150815,183.22856194174602,205.7623514174546,245.06137780007663,2,0,0
325.4278606321976,189.24248496150815,183.22856194174602,451.9518747630387,372.79376831850004,4,0,0
103.28045683776367,189.24248496150815,183.22856194174602,219.4439550194827,285.9652747726079,3,0,0
292.8412422705383,189.24248496150815,183.22856194174602,386.3558286913891,400.1815915239743,4,0,0
261.92944663848357,189.24248496150815,183.22856194174602,23.614211265077323,-18.435857853547127,0,0,0
101.39119718320444,189.24248496150815,183.22856194174602,109.31759166362416,119.83540074966396,1,0,0
71.439866174602,189.24248496150815,183.22856194174602,222.18198097636747,249.12808944671173,2,0,0
269.0579931603519,189.24248496150815,183.22856194174602,-15.774307864891744,8.162222392120569,0,0,0
47.94409240906446,189.24248496150815,183.22856194174602,186.11549440208645,237.09958075615856,2,0,0
52.92390122322836,189.24248496150815,183.22856194174602,200.68682745926077,239.2039529724262,2,0,0
260.85935992469706,189.24248496150815,183.22856194174602,-13.496655670007353,17.933423858684655,0,0,0
253.9021310786455,189.24248496150815,183.22856194174602,11.980859800639985,1.7844451828187073,0,0,0
260.8293898206201,189.24248496150815,183.22856194174602,381.39347839038504,358.83799340174056,4,0,0
315.9229706837881,189.24248496150815,183.22856194174602,429.87602078437493,386.65665479777726,4,0,0
110.0696541571698,189.24248496150815,183.22856194174602,97.18323310924883,120.60189818963977,1,0,0
303.1357237082548,189.24248496150815,183.22856194174602,420.5428518051374,377.8510606275198,4,0,0
258.04341543399164,189.24248496150815,183.22856194174602,10.991218375045639,-2.9051190566684535,0,0,0
265.03730747672677,189.24248496150815,183.22856194174602,396.8576974444126,346.1098391780446,4,0,0
143.69078645365337,189.24248496150815,183.22856194174602,63.307896634385514,110.08393429318532,1,0,0
90.01964790622654,189.24248496150815,183.22856194174602,246.66381963160197,253.11348848409708,3,0,0
180.9553681861088,189.24248496150815,183.22856194174602,71.02031693575043,47.277154588051594,1,0,0
118.0434413444874,189.24248496150815,183.22856194174602,271.70252707003874,267.38729629871136,3,0,0
66.4110011865179,189.24248496150815,183.22856194174602,205.44753882721565,251.8263338744557,2,0,0
61.881481062089016,189.24248496150815,183.22856194174602,222.4305091193276,237.12280488445546,2,0,0
114.70818950142646,189.24248496150815,183.22856194174602,106.05241547484056,104.37899955574652,1,0,0
30.013930313442362,189.24248496150815,183.22856194174602,182.22665318681794,219.23968802624358,2,0,0
238.52455413416357,189.24248496150815,183.22856194174602,44.50588258047276,-4.793545599135145,0,0,0
261.7596313367758,189.24248496150815,183.22856194174602,384.31729296679373,356.81762289163424,4,0,0
45.70874359933153,189.24248496150815,183.22856194174602,156.16723768897563,226.07961257911498,2,0,0
112.32706206896425,189.24248496150815,183.22856194174602,234.60197095813163,289.1331337684916,3,0,0
139.5422970390299,189.24248496150815,183.22856194174602,81.09981104303412,94.15425802043144,1,0,0
123.35804479023759,189.24248496150815,183.22856194174602,243.5226497968337,296.8613967948529,3,0,0
260.17979196362774,189.24248496150815,183.22856194174602,-1.777105967054772,6.304170254459677,0,0,0
252.94287608523155,189.24248496150815,183.22856194174602,15.308228696224253,0.07890430978301155,0,0,0
239.4153164425934,189.24248496150815,183.22856194174602,20.03633359237075,14.062604970475833,0,0,0
41.17216768382157,189.24248496150815,183.22856194174602,190.75028178344115,229.72175277118785,2,0,0
107.3448332989047,189.24248496150815,183.22856194174602,250.87900743149393,272.58713362600423,3,0,0
151.85735655155005,189.24248496150815,183.22856194174602,67.86809234522453,90.48713678585418,1,0,0
213.8476619944646,189.24248496150815,183.22856194174602,39.99558340216033,30.449738278363466,0,0,0
115.70309137449469,189.24248496150815,183.22856194174602,86.65053143659941,125.52522374163433,1,0,0
89.49138204154059,189.24248496150815,183.22856194174602,257.3689107754268,239.36150464989694,3,0,0
100.73583668578063,189.24248496150815,183.22856194174602,245.5404646558113,268.3938309572468,3,0,0
131.31162547543468,189.24248496150815,183.22856194174602,68.29088934389772,125.74386763175319,1,0,0
76.13961996243076,189.24248496150815,183.22856194174602,172.60177028616346,264.636868221352,2,0,0
71.76801650104755,189.24248496150815,183.22856194174602,211.74509571572796,255.10184643739845,3,0,0
142.61022363001882,189.24248496150815,183.22856194174602,298.09036288735797,273.7672894116493,3,0,0
277.4045253403571,189.24248496150815,183.22856194174602,0.50218792329999,-19.478244524999287,0,0,0
295.6518198508428,189.24248496150815,183.22856194174602,422.4888037710485,362.92188863649466,4,0,0
287.76711775694145,189.24248496150815,183.22856194174602,400.35334127106853,378.09889672274653,4,0,0
113.99373052644097,189.24248496150815,183.22856194174602,256.5202694744304,276.55168382553563,3,0,0
177.6239478590282,189.24248496150815,183.22856194174602,128.4107382168646,20.28902079135686,1,0,0
281.00070001301964,189.24248496150815,183.22856194174602,3.6432040032603243,-26.883618556583844,0,0,0
42.18259738034352,189.24248496150815,183.22856194174602,214.50514942279446,217.5470181195111,2,0,0
53.17646630483745,189.24248496150815,183.22856194174602,200.58733976884588,239.5058851749726,2,0,0
336.71495995674854,189.24248496150815,183.22856194174602,453.6089929187865,389.91980506356816,4,0,0
271.7228147454923,189.24248496150815,183.22856194174602,393.07948950446706,361.8573054558062,4,0,0
123.18924068600616,189.24248496150815,183.22856194174602,235.09211739455378,300.9821853217127,3,0,0
123.90468467850118,189.24248496150815,183.22856194174602,79.52349821511653,121.4366545135701,1,0,0
251.0874502231797,189.24248496150815,183.22856194174602,20.838998020645494,-2.2634867184699052,0,0,0
275.92410278480423,189.24248496150815,183.22856194174602,407.50913728534124,349.96688889925844,4,0,0
144.94679675007416,189.24248496150815,183.22856194174602,297.7946003010087,278.0354843633262,3,0,0
303.053838268784,189.24248496150815,183.22856194174602,436.92068474681867,355.0192496666327,4,0,0
140.3240587199772,189.24248496150815,183.22856194174602,282.0545358832086,288.8631069740662,3,0,0
29.86218139532277,189.24248496150815,183.22856194174602,211.24272345162052,199.58446893876453,2,0,0
337.24431626845694,189.24248496150815,183.22856194174602,473.1891499327634,361.45336228138723,4,0,0
150.73077309467482,189.24248496150815,183.22856194174602,61.96230680354176,99.72007814358189,1,0,0
309.07965932251483,189.24248496150815,183.22856194174602,397.30117404652515,412.1845235131429,4,0,0
281.6723331976731,189.24248496150815,183.22856194174602,430.6942061172541,323.7789418860971,4,0,0
280.76279275953067,189.24248496150815,183.22856194174602,33.431825546439946,-48.22053018705421,0,0,0
292.63371763563566,189.24248496150815,183.22856194174602,413.80076132837496,369.43947041705223,4,0,0
45.495975459341864,189.24248496150815,183.22856194174602,209.1123116239657,226.6579267654643,2,0,0
